City,Attraction,Type,Latitude,Longitude,Indoor/Outdoor
Reykjavik,Grotta Lighthouse,Landmark,64.1551,-22.0022,Outdoor
Reykjavik,Heidmork Nature Reserve,Park,64.1261,-21.9507,Outdoor
Reykjavik,National Gallery of Iceland,Museum,64.1442,-21.9411,Indoor
Reykjavik,Old Harbour,Neighborhood,64.1500,-21.9345,Outdoor
Reykjavik,Höfði House,Historic,64.1495,-21.9330,Indoor
Reykjavik,Reykjavik Botanical Garden,Park,64.1511,-21.9032,Outdoor
Reykjavik,Perlan Observation Deck,Landmark,64.1282,-21.8983,Indoor
Reykjavik,City Hall,Landmark,64.1460,-21.9423,Indoor
Reykjavik,Reykjavik Art Museum,Museum,64.1462,-21.9223,Indoor
Reykjavik,Elliðaárdalur Park,Park,64.1340,-21.8810,Outdoor
Reykjavik,Landakotskirkja,Historic,64.1467,-21.9482,Indoor
Reykjavik,Kringlan Shopping Center,Neighborhood,64.1380,-21.8885,Indoor
Reykjavik,Reykjavik City Library,Landmark,64.1440,-21.9390,Indoor
Reykjavik,Solfar Sculpture,Landmark,64.1507,-21.9330,Outdoor
Oslo,Vigeland Park,Park,59.9269,10.6996,Outdoor
Oslo,Oslo Opera House,Landmark,59.9076,10.7532,Indoor
Oslo,Akershus Fortress,Historic,59.9072,10.7382,Outdoor
Oslo,Munch Museum,Museum,59.9156,10.7619,Indoor
Oslo,Holmenkollen Ski Museum,Historic,59.9670,10.6689,Indoor
Oslo,Oslo City Hall,Landmark,59.9115,10.7382,Indoor
Oslo,Nobel Peace Center,Landmark,59.9113,10.7386,Indoor
Oslo,Aker Brygge,Neighborhood,59.9089,10.7230,Outdoor
Oslo,Bygdøy Peninsula,Park,59.9069,10.6694,Outdoor
Oslo,Kon-Tiki Museum,Museum,59.9058,10.6680,Indoor
Oslo,National Gallery,Museum,59.9160,10.7350,Indoor
Oslo,Parliament of Norway,Landmark,59.9121,10.7346,Indoor
Oslo,Fram Museum,Museum,59.9076,10.6670,Indoor
Oslo,Vigeland Museum,Museum,59.9267,10.7012,Indoor
Oslo,Oslo Botanical Garden,Park,59.9250,10.7215,Outdoor
Oslo,Edvard Munch's House,Historic,59.9120,10.7440,Indoor
Oslo,Norsk Folkemuseum,Historic,59.9074,10.6674,Outdoor
Oslo,Operataket Roof,Landmark,59.9076,10.7532,Outdoor
Oslo,Stortinget,Landmark,59.9121,10.7346,Indoor
Oslo,City Library,Landmark,59.9110,10.7370,Indoor
Oslo,Viking Ship Museum,Historic,59.9062,10.6690,Indoor
Oslo,Mathallen Food Hall,Neighborhood,59.9182,10.7553,Indoor
Oslo,Frogner Park,Park,59.9271,10.7085,Outdoor
Oslo,Oscarshall Palace,Historic,59.9241,10.6895,Outdoor
Oslo,National Museum,Art Museum,59.9150,10.7390,Indoor
Stockholm,Vasa Museum,Museum,59.3275,18.0912,Indoor
Stockholm,Skansen Open-Air Museum,Historic,59.3270,18.0971,Outdoor
Stockholm,Royal Palace,Historic,59.3277,18.0710,Indoor
Stockholm,ABBA Museum,Museum,59.3272,18.0920,Indoor
Stockholm,Stortorget Square,Neighborhood,59.3258,18.0714,Outdoor
Stockholm,Drottningholm Palace,Historic,59.3201,17.8865,Outdoor
Stockholm,Gamla Stan,Neighborhood,59.3240,18.0700,Outdoor
Stockholm,City Hall,Landmark,59.3275,18.0585,Indoor
Stockholm,Moderna Museet,Museum,59.3248,18.0847,Indoor
Stockholm,Gröna Lund,Recreation,59.3233,18.0970,Outdoor
Stockholm,Kungsträdgården Park,Park,59.3300,18.0730,Outdoor
Stockholm,Nationalmuseum,Museum,59.3260,18.0700,Indoor
Stockholm,Ericsson Globe,Landmark,59.2942,18.0838,Indoor
Stockholm,Old Town Bridge,Landmark,59.3245,18.0720,Outdoor
Stockholm,Ridderholmen Church,Historic,59.3230,18.0665,Indoor
Stockholm,Sergels Torg,Neighborhood,59.3326,18.0649,Outdoor
Stockholm,Fotografiska Museum,Museum,59.3197,18.0833,Indoor
Stockholm,Haga Park,Park,59.3686,18.0080,Outdoor
Stockholm,Observatorielunden Park,Park,59.3345,18.0487,Outdoor
Stockholm,The Royal Swedish Opera,Landmark,59.3325,18.0640,Indoor
Stockholm,Stockholm Cathedral,Historic,59.3256,18.0717,Indoor
Stockholm,Royal Dramatic Theatre,Landmark,59.3323,18.0643,Indoor
Stockholm,Strandvägen,Neighborhood,59.3342,18.0870,Outdoor
Stockholm,Kungliga Biblioteket,Landmark,59.3345,18.0577,Indoor
Stockholm,National Library Park,Park,59.3348,18.0575,Outdoor
Edinburgh,Edinburgh Castle,Historic,55.9486,-3.1999,Indoor
Edinburgh,Royal Mile,Neighborhood,55.9490,-3.1910,Outdoor
Edinburgh,Arthur's Seat,Park,55.9440,-3.1610,Outdoor
Edinburgh,Holyrood Palace,Historic,55.9522,-3.1722,Indoor
Edinburgh,Scottish National Gallery,Museum,55.9490,-3.1935,Indoor
Edinburgh,Camera Obscura,Recreation,55.9505,-3.1940,Indoor
Edinburgh,Princes Street Gardens,Park,55.9485,-3.2010,Outdoor
Edinburgh,National Museum of Scotland,Museum,55.9465,-3.1900,Indoor
Edinburgh,Calton Hill,Landmark,55.9560,-3.1840,Outdoor
Edinburgh,The Real Mary King's Close,Historic,55.9497,-3.1925,Indoor
Edinburgh,St Giles' Cathedral,Historic,55.9492,-3.1908,Indoor
Edinburgh,Scott Monument,Landmark,55.9490,-3.1950,Outdoor
Edinburgh,Grassmarket,Neighborhood,55.9456,-3.2000,Outdoor
Edinburgh,Palace of Holyroodhouse Gardens,Park,55.9525,-3.1720,Outdoor
Edinburgh,Museum of Edinburgh,Museum,55.9485,-3.1940,Indoor
Edinburgh,Edinburgh Dungeon,Recreation,55.9495,-3.1912,Indoor
Edinburgh,Balmoral Hotel,Landmark,55.9500,-3.1905,Indoor
Edinburgh,Dean Village,Neighborhood,55.9508,-3.2240,Outdoor
Edinburgh,The Scotch Whisky Experience,Recreation,55.9493,-3.1911,Indoor
Edinburgh,Surgeons' Hall Museums,Museum,55.9495,-3.1890,Indoor
Edinburgh,National Library of Scotland,Landmark,55.9488,-3.1905,Indoor
Edinburgh,Portobello Beach,Park,55.9611,-3.1290,Outdoor
Edinburgh,Royal Botanic Garden,Park,55.9690,-3.2030,Outdoor
Edinburgh,University of Edinburgh,Landmark,55.9447,-3.1880,Indoor
Edinburgh,Dinosaurs Gallery,Recreation,55.9460,-3.1920,Indoor
Krakow,Wawel Castle,Historic,50.0547,19.9352,Indoor
Krakow,Main Market Square,Neighborhood,50.0614,19.9360,Outdoor
Krakow,St. Mary's Basilica,Historic,50.0611,19.9375,Indoor
Krakow,Cloth Hall,Historic,50.0612,19.9368,Indoor
Krakow,Schindler's Factory Museum,Museum,50.0480,19.9607,Indoor
Krakow,Planty Park,Park,50.0600,19.9400,Outdoor
Krakow,Barbican,Historic,50.0610,19.9425,Outdoor
Krakow,Jewish Quarter Kazimierz,Neighborhood,50.0510,19.9440,Outdoor
Krakow,St. Florian's Gate,Historic,50.0655,19.9460,Outdoor
Krakow,Wieliczka Salt Mine,Historic,49.9877,20.0646,Indoor
Krakow,Pope John Paul II International Airport,Landmark,50.0777,19.7841,Indoor
Krakow,Nowa Huta,Neighborhood,50.0840,20.0650,Outdoor
Krakow,Krakow Zoo,Recreation,50.0510,19.9580,Outdoor
Krakow,National Museum,Indoor,50.0585,19.9385,Indoor
Krakow,Kościuszko Mound,Landmark,50.0797,19.9333,Outdoor
Krakow,Mariacki Church,Historic,50.0611,19.9375,Indoor
Krakow,St. Peter and Paul Church,Historic,50.0560,19.9310,Indoor
Krakow,Kazimierz Synagogue,Historic,50.0505,19.9445,Indoor
Krakow,Polish Aviation Museum,Museum,50.0512,19.8970,Indoor
Krakow,Lost Souls Alley,Recreation,50.0620,19.9360,Indoor
Krakow,Main Train Station,Landmark,50.0647,19.9250,Indoor
Krakow,Dragon's Den,Landmark,50.0530,19.9350,Outdoor
Krakow,Park Bednarskiego,Park,50.0580,19.9430,Outdoor
Krakow,City Theatre,Landmark,50.0640,19.9365,Indoor
Krakow,Czartoryski Museum,Museum,50.0575,19.9390,Indoor
Nice,Promenade des Anglais,Neighborhood,43.6950,7.2710,Outdoor
Nice,Castle Hill,Park,43.6952,7.2733,Outdoor
Nice,Marc Chagall National Museum,Museum,43.7104,7.2650,Indoor
Nice,Matisse Museum,Museum,43.7275,7.2560,Indoor
Nice,Old Town Vieux Nice,Neighborhood,43.6960,7.2715,Outdoor
Nice,Cimiez Monastery,Historic,43.7210,7.2735,Indoor
Nice,Nice Cathedral,Historic,43.6967,7.2713,Indoor
Nice,Place Massena,Neighborhood,43.6961,7.2714,Outdoor
Nice,Parc Phoenix,Park,43.6600,7.2100,Outdoor
Nice,Musée des Beaux-Arts de Nice,Museum,43.7010,7.2655,Indoor
Nice,Port Lympia,Neighborhood,43.6958,7.2661,Outdoor
Nice,Colline du Château,Park,43.6952,7.2733,Outdoor
Nice,Palais Lascaris,Historic,43.6983,7.2781,Indoor
Nice,Place Garibaldi,Neighborhood,43.6985,7.2778,Outdoor
Nice,Cap-Ferrat,Park,43.6931,7.3082,Outdoor
Nice,Musée de la Photographie,Indoor,43.6948,7.2765,Indoor
Nice,Opéra de Nice,Landmark,43.7010,7.2630,Indoor
Nice,Parc du Mont Boron,Park,43.6883,7.2883,Outdoor
Nice,Fort du Mont Alban,Historic,43.7005,7.2720,Outdoor
Nice,Place Rossetti,Neighborhood,43.6967,7.2740,Outdoor
Nice,Musée d'Art Moderne et d'Art Contemporain,Museum,43.6990,7.2710,Indoor
Nice,Chagall Gardens,Park,43.7100,7.2650,Outdoor
Nice,Port Vauban,Neighborhood,43.6735,7.2167,Outdoor
Nice,Mont Boron Cemetery,Historic,43.6883,7.2883,Outdoor
Nice,Parc de la Colline,Park,43.6950,7.2730,Outdoor
Zurich,Old Town (Altstadt),Neighborhood,47.3782,8.5400,Outdoor
Zurich,Grossmünster,Historic,47.3690,8.5417,Indoor
Zurich,Swiss National Museum,Museum,47.3783,8.5403,Indoor
Zurich,Lake Zurich,Park,47.3477,8.5175,Outdoor
Zurich,Uetliberg,Park,47.3416,8.5252,Outdoor
Zurich,Bahnhofstrasse,Neighborhood,47.3782,8.5402,Outdoor
Zurich,Kunsthaus Zürich,Museum,47.3708,8.5481,Indoor
Zurich,St. Peter's Church,Historic,47.3710,8.5423,Indoor
Zurich,Zurich Zoo,Recreation,47.3971,8.5436,Outdoor
Zurich,Opernhaus Zürich,Landmark,47.3745,8.5450,Indoor
Zurich,Paradeplatz,Neighborhood,47.3716,8.5410,Outdoor
Zurich,Bahnhofquai,Neighborhood,47.3785,8.5403,Outdoor
Zurich,Sechseläutenplatz,Park,47.3705,8.5455,Outdoor
Zurich,Fraumünster,Historic,47.3711,8.5434,Indoor
Zurich,Polybahn,Landmark,47.3706,8.5457,Outdoor
Zurich,ETH Zurich,Landmark,47.3769,8.5481,Indoor
Zurich,University of Zurich,Landmark,47.3756,8.5486,Indoor
Zurich,Bellerive Museum,Museum,47.3657,8.5711,Indoor
Zurich,Chinese Garden,Park,47.3790,8.5600,Outdoor
Zurich,Irchelpark,Park,47.3840,8.5520,Outdoor
Zurich,Zurich Botanical Garden,Park,47.3798,8.5447,Outdoor
Zurich,Sihlquai,Neighborhood,47.3790,8.5410,Outdoor
Zurich,Quaibrücke,Landmark,47.3689,8.5415,Outdoor
Zurich,Kreis 4,Neighborhood,47.3720,8.5410,Outdoor
Zurich,Wasserkirche,Historic,47.3709,8.5409,Indoor
Valencia,City of Arts and Sciences,Landmark,39.4547,-0.3540,Indoor
Valencia,Valencia Cathedral,Historic,39.4751,-0.3769,Indoor
Valencia,Lonja de la Seda,Historic,39.4756,-0.3762,Indoor
Valencia,Turia Gardens,Park,39.4698,-0.3774,Outdoor
Valencia,Central Market,Recreation,39.4756,-0.3760,Indoor
Valencia,Oceanogràfic,Recreation,39.4542,-0.3510,Indoor
Valencia,Plaza de la Virgen,Neighborhood,39.4751,-0.3769,Outdoor
Valencia,Bioparc Valencia,Recreation,39.4650,-0.3605,Outdoor
Valencia,Albufera Natural Park,Park,39.3300,-0.3500,Outdoor
Valencia,Palau de la Música,Landmark,39.4760,-0.3750,Indoor
Valencia,Silk Exchange,Historic,39.4755,-0.3762,Indoor
Valencia,La Lonja,Historic,39.4755,-0.3762,Indoor
Valencia,Torres de Serranos,Historic,39.4800,-0.3710,Outdoor
Valencia,Torres de Quart,Historic,39.4780,-0.3780,Outdoor
Valencia,Plaza del Ayuntamiento,Neighborhood,39.4699,-0.3753,Outdoor
Valencia,Malvarrosa Beach,Park,39.4780,-0.3250,Outdoor
Valencia,Gulliver Park,Recreation,39.4575,-0.3720,Outdoor
Valencia,Valencia Museum of Fine Arts,Museum,39.4740,-0.3730,Indoor
Valencia,IVAM Museum,Museum,39.4715,-0.3790,Indoor
Valencia,Palau de les Arts Reina Sofía,Landmark,39.4531,-0.3507,Indoor
Valencia,Mercado Colón,Recreation,39.4755,-0.3755,Indoor
Valencia,Plaza de Toros,Recreation,39.4722,-0.3775,Indoor
Valencia,Parque Cabecera,Park,39.4740,-0.3980,Outdoor
Valencia,Jardín del Turia,Park,39.4700,-0.3790,Outdoor
Valencia,Monastery of San Miguel de los Reyes,Historic,39.4810,-0.3570,Indoor
Hanoi,Hoan Kiem Lake,Park,21.0285,105.8540,Outdoor
Hanoi,Old Quarter,Neighborhood,21.0300,105.8500,Outdoor
Hanoi,Hanoi Opera House,Landmark,21.0285,105.8533,Indoor
Hanoi,Temple of Literature,Historic,21.0285,105.8355,Indoor
Hanoi,Ho Chi Minh Mausoleum,Historic,21.0380,105.8340,Indoor
Hanoi,West Lake,Park,21.0640,105.8190,Outdoor
Hanoi,One Pillar Pagoda,Historic,21.0331,105.8361,Indoor
Hanoi,Thang Long Imperial Citadel,Historic,21.0360,105.8350,Indoor
Hanoi,Quan Thanh Temple,Historic,21.0420,105.8260,Indoor
Hanoi,St. Joseph's Cathedral,Historic,21.0285,105.8410,Indoor
Hanoi,National Museum of Vietnamese History,Museum,21.0320,105.8350,Indoor
Hanoi,West Lake Water Park,Recreation,21.0635,105.8190,Outdoor
Hanoi,Long Bien Bridge,Landmark,21.0410,105.8850,Outdoor
Hanoi,Vietnam Museum of Ethnology,Museum,21.0380,105.7900,Indoor
Hanoi,Ba Dinh Square,Neighborhood,21.0370,105.8340,Outdoor
Hanoi,Tran Quoc Pagoda,Historic,21.0500,105.8420,Indoor
Hanoi,Thien Quang Pagoda,Historic,21.0270,105.8350,Indoor
Hanoi,West Lake Flower Park,Park,21.0610,105.8200,Outdoor
Hanoi,Hanoi Night Market,Neighborhood,21.0300,105.8500,Outdoor
Hanoi,Ho Tay Water Park,Recreation,21.0620,105.8190,Outdoor
Hanoi,Quan Su Pagoda,Historic,21.0320,105.8410,Indoor
Hanoi,Hanoi Botanical Garden,Park,21.0370,105.8350,Outdoor
Hanoi,Vietnam Military History Museum,Museum,21.0360,105.8350,Indoor
Hanoi,Presidential Palace,Historic,21.0375,105.8345,Indoor
Hanoi,Ho Chi Minh Museum,Museum,21.0377,105.8350,Indoor
Doha,Museum of Islamic Art,Museum,25.2958,51.5310,Indoor
Doha,The Pearl-Qatar,Neighborhood,25.4030,51.5135,Outdoor
Doha,Souq Waqif,Neighborhood,25.2867,51.5330,Outdoor
Doha,Corniche,Park,25.2840,51.5310,Outdoor
Doha,Khalifa International Stadium,Landmark,25.2960,51.5320,Outdoor
Doha,Katara Cultural Village,Recreation,25.3515,51.5335,Outdoor
Doha,National Museum of Qatar,Museum,25.3280,51.5250,Indoor
Doha,Msheireb Museums,Museum,25.2810,51.5220,Indoor
Doha,Aspire Park,Park,25.2670,51.4480,Outdoor
Doha,Doha Festival City,Recreation,25.3845,51.5460,Indoor
Doha,Al Zubarah Fort,Historic,25.9383,51.1817,Outdoor
Doha,Doha Zoo,Recreation,25.2750,51.4980,Outdoor
Doha,Al Bidda Park,Park,25.2965,51.5340,Outdoor
Doha,Wadi Al Safa Park,Park,25.2820,51.5300,Outdoor
Doha,Barzan Towers,Historic,25.6186,51.2987,Outdoor
Doha,Sealine Beach Resort,Park,25.0660,51.5460,Outdoor
Doha,Village Mall,Recreation,25.3310,51.4500,Indoor
Doha,Al Wakrah Souq,Neighborhood,25.1640,51.6030,Outdoor
Doha,Mathaf: Arab Museum of Modern Art,Museum,25.3200,51.5170,Indoor
Doha,Al Thumama Stadium,Landmark,25.2600,51.5300,Outdoor
Doha,Al Rayyan Stadium,Landmark,25.3450,51.4410,Outdoor
Doha,Doha Corniche Park,Park,25.2860,51.5330,Outdoor
Doha,Doha Lighthouse,Landmark,25.2900,51.5200,Outdoor
Doha,The Gate Mall,Recreation,25.2960,51.5220,Indoor
Doha,Al Koot Fort,Historic,25.2850,51.5330,Outdoor
Kuala Lumpur,Petronas Twin Towers,Landmark,3.1579,101.7121,Indoor
Kuala Lumpur,Batu Caves,Historic,3.2379,101.6846,Outdoor
Kuala Lumpur,KL Tower,Landmark,3.1528,101.7030,Indoor
Kuala Lumpur,Merdeka Square,Neighborhood,3.1490,101.6950,Outdoor
Kuala Lumpur,National Mosque,Historic,3.1412,101.6940,Indoor
Kuala Lumpur,Thean Hou Temple,Historic,3.1444,101.6865,Indoor
Kuala Lumpur,Central Market,Recreation,3.1477,101.6950,Indoor
Kuala Lumpur,KL Bird Park,Recreation,3.1500,101.7030,Outdoor
Kuala Lumpur,Islamic Arts Museum, Museum,3.1461,101.6952,Indoor
Kuala Lumpur,Sunway Lagoon,Recreation,3.0687,101.6061,Outdoor
Kuala Lumpur,Bukit Bintang,Neighborhood,3.1450,101.7120,Outdoor
Kuala Lumpur,National Palace,Landmark,3.1522,101.6957,Indoor
Kuala Lumpur,Titiwangsa Lake Gardens,Park,3.1710,101.7040,Outdoor
Kuala Lumpur,Petaling Street,Neighborhood,3.1428,101.6953,Outdoor
Kuala Lumpur,Perdana Botanical Garden,Park,3.1500,101.6950,Outdoor
Kuala Lumpur,National Museum,Museum,3.1475,101.6936,Indoor
Kuala Lumpur,Mah Meri Cultural Village,Recreation,2.7000,101.4500,Outdoor
Kuala Lumpur,KLCC Park,Park,3.1580,101.7120,Outdoor
Kuala Lumpur,Chinatown,Neighborhood,3.1428,101.6953,Outdoor
Kuala Lumpur,Bukit Nanas Forest Reserve,Park,3.1500,101.7120,Outdoor
Kuala Lumpur,Islamic Arts Museum, Museum,3.1461,101.6952,Indoor
Kuala Lumpur,Aquaria KLCC,Recreation,3.1551,101.7116,Indoor
Kuala Lumpur,Petronas Art Gallery,Museum,3.1570,101.7120,Indoor
Kuala Lumpur,National Textile Museum,Museum,3.1473,101.6950,Indoor
Kuala Lumpur,KL Eco Park,Park,3.1532,101.7121,Outdoor
Lima,Plaza Mayor,Neighborhood,-12.0464,-77.0300,Outdoor
Lima,Huaca Pucllana,Historic,-12.1100,-77.0320,Outdoor
Lima,Parque Kennedy,Park,-12.1210,-77.0300,Outdoor
Lima,Miraflores Boardwalk,Park,-12.1215,-77.0300,Outdoor
Lima,Larco Museum,Museum,-12.0697,-77.1723,Indoor
Lima,Barranco District,Neighborhood,-12.1500,-77.0200,Outdoor
Lima,Magic Water Circuit,Recreation,-12.0707,-77.0330,Outdoor
Lima,Catedral de Lima,Historic,-12.0460,-77.0300,Indoor
Lima,Parque de la Reserva,Park,-12.0700,-77.0330,Outdoor
Lima,Mateo Salado Fort,Historic,-12.0430,-77.0250,Indoor
Lima,National Museum of Archaeology,Museum,-12.0600,-77.0280,Indoor
Lima,Parque del Amor,Park,-12.1215,-77.0305,Outdoor
Lima,Puente de los Suspiros,Neighborhood,-12.1500,-77.0205,Outdoor
Lima,Catacombs of San Francisco,Historic,-12.0467,-77.0305,Indoor
Lima,Parque de la Exposición,Park,-12.0610,-77.0290,Outdoor
Lima,San Isidro District,Neighborhood,-12.1000,-77.0370,Outdoor
Lima,Palacio de Gobierno,Historic,-12.0460,-77.0300,Indoor
Lima,Barranco Art District,Recreation,-12.1500,-77.0195,Outdoor
Lima,National Library of Peru,Landmark,-12.0460,-77.0300,Indoor
Lima,Larcomar,Recreation,-12.1215,-77.0300,Indoor
Lima,Malecón de Miraflores,Park,-12.1210,-77.0300,Outdoor
Lima,Plaza San Martin,Neighborhood,-12.0467,-77.0305,Outdoor
Lima,El Olivar Park,Park,-12.1100,-77.0300,Outdoor
Lima,Parque Reducto,Park,-12.1050,-77.0300,Outdoor
Lima,Magic Fountain,Recreation,-12.0707,-77.0330,Outdoor
Brussels,Grand Place,Neighborhood,50.8467,4.3499,Outdoor
Brussels,Atomium,Landmark,50.8960,4.3415,Indoor
Brussels,Manneken Pis,Landmark,50.8448,4.3496,Outdoor
Brussels,Mont des Arts,Park,50.8450,4.3575,Outdoor
Brussels,Museum of Musical Instruments,Museum,50.8462,4.3520,Indoor
Brussels,Magritte Museum,Museum,50.8445,4.3575,Indoor
Brussels,Belgian Comic Strip Center,Museum,50.8455,4.3570,Indoor
Brussels,Palace of Justice,Landmark,50.8457,4.3528,Indoor
Brussels,Parc de Bruxelles,Park,50.8419,4.3575,Outdoor
Brussels,Sablon,Neighborhood,50.8440,4.3440,Outdoor
Brussels,European Parliament,Landmark,50.8412,4.3662,Indoor
Brussels,Botanical Garden,Park,50.8490,4.3520,Outdoor
Brussels,St. Michael and St. Gudula Cathedral,Historic,50.8465,4.3570,Indoor
Brussels,Museum of Cocoa and Chocolate,Museum,50.8500,4.3510,Indoor
Brussels,Horta Museum,Museum,50.8390,4.3600,Indoor
Brussels,Bozar,Recreation,50.8461,4.3565,Indoor
Brussels,Royal Palace,Historic,50.8428,4.3572,Indoor
Brussels,Jeanneke Pis,Landmark,50.8450,4.3510,Outdoor
Brussels,Parc du Cinquantenaire,Park,50.8417,4.3983,Outdoor
Brussels,Place Royale,Neighborhood,50.8435,4.3580,Outdoor
Brussels,Palais de la Dynastie,Historic,50.8420,4.3580,Indoor
Brussels,Mini-Europe,Recreation,50.8950,4.3410,Outdoor
Brussels,Parc de Laeken,Park,50.8790,4.3600,Outdoor
Brussels,Church of Our Blessed Lady of the Sablon,Historic,50.8440,4.3435,Indoor
Brussels,Halle Gate,Historic,50.8460,4.3520,Indoor
Dublin,Trinity College,Historic,53.3438,-6.2546,Indoor
Dublin,Book of Kells,Museum,53.3440,-6.2540,Indoor
Dublin,Dublin Castle,Historic,53.3425,-6.2672,Indoor
Dublin,Guinness Storehouse,Recreation,53.3419,-6.2866,Indoor
Dublin,St. Patrick's Cathedral,Historic,53.3394,-6.2711,Indoor
Dublin,Christ Church Cathedral,Historic,53.3430,-6.2710,Indoor
Dublin,Grafton Street,Neighborhood,53.3382,-6.2593,Outdoor
Dublin,Merrion Square,Park,53.3398,-6.2496,Outdoor
Dublin,Temple Bar,Neighborhood,53.3450,-6.2620,Outdoor
Dublin,National Gallery of Ireland,Museum,53.3395,-6.2545,Indoor
Dublin,Phoenix Park,Park,53.3550,-6.3290,Outdoor
Dublin,Dublin Zoo,Recreation,53.3550,-6.3290,Outdoor
Dublin,National Museum of Ireland,Museum,53.3400,-6.2540,Indoor
Dublin,Aviva Stadium,Recreation,53.3340,-6.2280,Outdoor
Dublin,Custom House,Historic,53.3472,-6.2460,Indoor
Dublin,Hellfire Club,Historic,53.2720,-6.3000,Outdoor
Dublin,Irish Museum of Modern Art,Museum,53.3380,-6.3070,Indoor
Dublin,Royal Hospital Kilmainham,Historic,53.3385,-6.3075,Indoor
Dublin,Dublin Writers Museum,Museum,53.3410,-6.2580,Indoor
Dublin,National Botanic Gardens,Park,53.3890,-6.2910,Outdoor
Dublin,Malahide Castle,Historic,53.4500,-6.1520,Indoor
Dublin,Howth Head,Park,53.3865,-6.0650,Outdoor
Dublin,Mountjoy Square,Park,53.3530,-6.2580,Outdoor
Dublin,Christ Church Crypt,Historic,53.3430,-6.2710,Indoor
Dublin,The Little Museum of Dublin,Museum,53.3415,-6.2590,Indoor
Warsaw,Old Town Market Square,Neighborhood,52.2475,21.0122,Outdoor
Warsaw,Warsaw Royal Castle,Historic,52.2478,21.0132,Indoor
Warsaw,Lazienki Park,Park,52.2143,21.0342,Outdoor
Warsaw,Palace of Culture and Science,Landmark,52.2312,21.0061,Indoor
Warsaw,National Museum in Warsaw,Museum,52.2310,21.0080,Indoor
Warsaw,Wilanow Palace,Historic,52.1920,21.1160,Indoor
Warsaw,Praga District,Neighborhood,52.2570,21.0410,Outdoor
Warsaw,Zlote Tarasy,Recreation,52.2290,21.0100,Indoor
Warsaw,Copernicus Science Centre,Recreation,52.2380,21.0250,Indoor
Warsaw,Powazki Cemetery,Park,52.2510,20.9880,Outdoor
Warsaw,Museum of the History of Polish Jews,Museum,52.2455,21.0075,Indoor
Warsaw,Frederic Chopin Museum,Museum,52.2302,21.0088,Indoor
Warsaw,National Philharmonic,Recreation,52.2370,21.0120,Indoor
Warsaw,Castle Square,Neighborhood,52.2470,21.0130,Outdoor
Warsaw,Krakowskie Przedmiescie,Neighborhood,52.2475,21.0160,Outdoor
Warsaw,St. Anne's Church,Historic,52.2470,21.0155,Indoor
Warsaw,Ujazdowski Castle,Historic,52.2130,21.0300,Indoor
Warsaw,Plac Zamkowy,Neighborhood,52.2478,21.0130,Outdoor
Warsaw,National Stadium,Recreation,52.2390,21.0480,Outdoor
Warsaw,Warsaw University,Historic,52.2435,21.0160,Indoor
Warsaw,Vistula Boulevards,Park,52.2360,21.0400,Outdoor
Warsaw,Warsaw Uprising Museum,Museum,52.2320,21.0070,Indoor
Warsaw,Nowy Swiat Street,Neighborhood,52.2465,21.0170,Outdoor
Warsaw,Polin Museum,Museum,52.2470,21.0070,Indoor
Warsaw,Multimedia Fountain Park,Park,52.2385,21.0140,Outdoor